"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WDMV","WSF1","WSF2","WSF5","WSFG","WSFM"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1985-09",,"1106","8","5","0","0","0","0","0","3","49","0","0.0","3.13","94","19","4.75",,"0.0","70.4","78.4","62.5",,"270",,,"270",,,"23.0",,,"51.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1985-10",,"1127","9","2","0","0","0","0","0","0","36","0","0.0","0.78","80","212","1.30",,"0.0","59.4","67.0","51.9",,"150",,,"270",,,"17.9",,,"30.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1985-11",,"1131","15","8","0","0","0","0","0","0","33","0","0.0","2.39","77","666","8.09",,"0.0","50.0","55.8","44.2",,"50",,,,,,"21.9",,,"35.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1985-12",,"1131","11","4","0","0","0","23","5","0","15","0","0.4","0.27","55","1621","0.84",,"0.9","34.2","40.1","28.3",,"290",,,"270",,,"28.0",,,"40.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1986-01",,"0","10","8","3","1","0","21","7","0","8","1","1.4","2.19","63","2578","4.23",,"2.2","34.1","40.9","27.4",,"290",,,"293",,,"21.0",,,"34.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1986-02",,"0","10","7","7","2","0","21","6","0","18","6","4.5","0.84","48","3504","2.86",,"9.9","31.9","36.9","27.0","7438","290",,,"293",,,"21.9",,,"34.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1986-03",,"4","6","2","0","0","0","9","1","0","15","0","0.0","0.65","78","4126","1.46",,"0.0","45.1","53.9","36.2","13866","270",,,"293",,,"23.0",,,"40.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1986-04",,"8","14","6","0","0","0","0","0","0","35","0","0.0","1.91","82","4445","3.94",,"0.0","54.5","62.5","46.4","10080","50",,,"45",,,"25.9",,,"43.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1986-05",,"132","8","4","0","0","0","0","0","3","41","0","0.0","0.75","94","4538","1.69",,"0.0","66.0","75.7","56.3","15575","300",,,"293",,,"19.9",,,"32.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1986-06",,"339","9","3","0","0","0","0","0","2","49","0","0.0","0.91","91","4549","1.86",,"0.0","71.5","80.8","62.3","14245","220",,,"293",,,"19.9",,,"32.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1986-07",,"680","12","10","0","0","0","0","0","6","55","0","0.0","0.97","98","0","5.56",,"0.0","76.0","84.1","67.9","11639","350",,,"180",,,"29.1",,,"36.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1986-08",,"942","12","9","0","0","0","0","0","0","50","0","0.0","1.20","89","11","4.25",,"0.0","73.1","81.1","65.1","16236","300",,,"180",,,"21.0",,,"42.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1986-09",,"1057","9","3","0","0","0","0","0","0","45","0","0.0","0.95","89","41","2.20",,"0.0","67.8","76.0","59.6","10272","310",,,"315",,,"17.0",,,"33.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1986-10",,"1082","8","4","0","0","0","0","0","0","38","0","0.0","0.68","84","284","1.92",,"0.0","58.0","66.0","50.0","12479","50",,,"45",,,"25.1",,,"36.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1986-11",,"1082","13","12","0","0","0","6","0","0","22","0","0.0","1.72","73","863","6.85",,"0.0","45.7","53.1","38.3","6983","300",,,"293",,,"21.0",,,"35.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1986-12",,"1082","11","8","1","0","0","10","0","0","19","1","0.6","1.62","59","1669","6.16",,"0.6","39.0","44.4","33.6","7957",,,,"68",,,,,,"34.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1987-01",,"0","9","8","11","3","0","23","6","0","8","9","8.1","1.68","57","2683","5.81",,"13.6","32.3","37.5","27.1","8162","300",,,"270",,,"23.0",,,"42.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1987-02",,"0","4","3","15","2","0","23","4","0","4","4","4.2","0.50","52","3573","1.01",,"7.0","33.2","40.8","25.6","13729","310",,,"360",,,"21.9",,,"42.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1987-03",,"0","8","5","1","1","0","11","1","0","15","2","1.6","2.36","76","4190","4.93",,"1.9","45.1","53.9","36.4","14925","20",,,"180",,,"21.9",,,"42.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1987-04",,"4","14","10","0","0","0","1","0","0","31","0","0.0","1.99","77","4543","5.90",,"0.0","53.4","61.0","45.8","10383","90",,,"90",,,"23.9",,,"42.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1987-05",,"111","10","4","0","0","0","0","0","4","43","0","0.0","0.41","97","4693","1.45",,"0.0","63.6","73.1","54.0","13682","40",,,"45",,,"21.0",,,"30.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1987-06",,"354","13","6","0","0","0","0","0","5","56","0","0.0","1.35","96","4702","3.94",,"0.0","72.8","81.3","64.3","15821","220",,,"248",,,"16.1",,,"40.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1987-07",,"755","11","8","0","0","0","0","0","9","60","0","0.0","1.10","95","0","4.12",,"0.0","77.9","86.6","69.3","17330","300",,,"45",,,"16.1",,,"26.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1987-08",,"1043","10","9","0","0","0","0","0","4","56","0","0.0","1.04","94","3","4.90",,"0.0","74.2","82.8","65.6","16776","80",,,,,,"16.1",,,"26.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1987-09",,"1155","13","8","0","0","0","0","0","0","49","0","0.0","1.25","85","34","5.26",,"0.0","67.7","75.1","60.3","10697","40",,,"45",,,"21.0",,,"31.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1987-10",,"1155","7","6","0","0","0","0","0","0","37","0","0.0","1.44","72","381","3.89",,"0.0","53.8","62.5","45.1","14948","300",,,"135",,,"19.9",,,"32.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1987-11",,"1156","8","4","1","1","0","5","0","0","18","1","1.1","1.26","77","901","3.08",,"1.1","47.7","55.3","40.1","10084","310",,,"315",,,"23.9",,,"43.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1987-12",,"1156","9","5","3","1","0","9","2","0","8","3","2.6","0.90","60","1691","2.17",,"2.6","39.5","45.3","33.7","9797","290",,,"293",,,"23.9",,,"38.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1988-01",,"0","10","7","20","4","0","24","13","0","5","9","5.2","0.80","53","2792","3.65",,"13.9","29.5","35.8","23.2","11340","290",,,"270",,,"25.1",,,"40.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1988-02",,"0","9","7","3","0","0","23","4","0","9","1","0.9","1.53","62","3663","3.91",,"1.5","35.0","41.9","28.0","11687","50",,,"45",,,"28.0",,,"44.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1988-03",,"0","7","3","0","0","0","11","0","0","17","0","0.0","0.91","76","4327","2.10",,"0.0","43.6","52.2","35.0","15229","300",,,"270",,,"21.9",,,"41.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1988-04",,"0","12","7","0","0","0","0","0","0","35","0","0.0","0.59","73","4743","2.20",,"0.0","51.2","59.3","43.0","12626","310",,,"293",,,"23.9",,,"41.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1988-05",,"63","12","9","0","0","0","0","0","1","44","0","0.0","1.80","91","4880","5.27",,"0.0","62.6","71.3","53.9","15304","60",,,"180",,,"17.9",,,"40.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1988-06",,"300","8","5","0","0","0","0","0","8","50","0","0.0","0.40","98","4912","1.29",,"0.0","71.8","82.1","61.5","20789","300",,,"293",,,"17.9",,,"32.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1988-07",,"747","16","12","0","0","0","0","0","13","53","0","0.0","1.71","99","3","8.15",,"0.0","79.3","88.8","69.8","18597","300",,,"248",,,"17.0",,,"36.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1988-08",,"1175","6","3","0","0","0","0","0","10","56","0","0.0","1.60","99","3","2.19",,"0.0","78.8","87.0","70.5","20058",,,,"158",,,,,,"34.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1988-09",,"1273","4","3","0","0","0","0","0","0","49","0","0.0","1.25","84","28","2.35",,"0.0","67.4","76.3","58.5","15776","40",,,"45",,,"19.9",,,"31.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1988-10",,"1285","7","5","0","0","0","1","0","0","31","0","0.0","1.53","79","420","3.56",,"0.0","52.7","60.3","45.2","11893","50",,,"45",,,"25.1",,,"46.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1988-11",,"1285","9","7","0","0","0","1","0","0","32","0","0.0","3.37","67","888","8.90",,"0.0","49.4","56.5","42.2","9569","300",,,"270",,,"29.1",,,"43.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1988-12",,"1285","4","4","0","0","0","19","6","0","5","0","0.3","0.38","60","1790","1.13",,"0.3","35.9","42.9","28.9","9942","300",,,"270",,,"29.1",,,"50.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-01",,"0","10","7","2","1","0","16","4","0","11","5","5.0","0.60","61","2647","2.30",,"5.0","37.4","44.0","30.7","9467","310",,,"315",,,"25.1",,,"42.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-02",,"0","8","7","0","0","0","21","7","0","15","0","0.3","1.49","67","3501","3.02",,"0.3","34.5","41.2","27.8","6893","350",,,"360",,,"21.9",,,"38.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-03",,"4","9","8","3","1","0","13","2","0","13","3","2.5","2.05","82","4206","4.93",,"2.5","42.4","50.8","34.0","12842","40",,,"45",,,"25.9",,,"46.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-04",,"4","13","11","0","0","0","0","0","0","34","0","0.0","1.41","77","4592","4.26",,"0.0","52.1","61.4","42.9","13298","290",,,"315",,,"21.0",,,"43.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-05",,"60","13","11","0","0","0","0","0","0","43","0","0.0","2.30","86","4739","10.24",,"0.0","62.1","70.5","53.6","12133","180",,,"68",,,"23.9",,,"43.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-06",,"286","17","12","0","0","0","0","0","3","58","0","0.0","2.55","92","4754","8.79",,"0.0","72.0","80.1","63.9","12595","300",,,"315",,,"19.9",,,"34.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-07",,"593","12","10","0","0","0","0","0","7","60","0","0.0","2.05","96","0","5.13",,"0.0","74.9","83.4","66.5","15034","270",,,"225",,,"17.9",,,"34.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08",,"873","13","10","0","0","0","0","0","4","56","0","0.0","3.00","94","1","8.44",,"0.0","74.0","82.0","66.0","12581","40",,,"315",,,"17.0",,,"31.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09",,"1021","6","5","0","0","0","0","0","2","44","0","0.0","2.32","94","57","6.90",,"0.0","68.1","76.2","59.9","11109","320",,,"180",,,"17.9",,,"33.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10",,"1028","8","7","0","0","0","0","0","0","40","0","0.0","2.78","77","277","7.48",,"0.0","58.1","66.8","49.5","12534","50",,,"45",,,"23.0",,,"40.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11",,"1028","11","8","4","1","0","9","1","0","23","5","4.4","0.64","70","857","2.79",,"4.7","45.7","53.0","38.4","8547","310",,,"315",,,"29.1",,,"57.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12",,"1028","4","3","2","0","0","31","17","0","6","1","0.7","0.52","53","2071","0.83",,"1.4","25.8","32.6","19.1","9906","270",,,"315",,,"25.1",,,"43.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01",,"0","12","9","1","1","0","10","0","0","24","1","1.0","1.11","66","2804","5.35",,"1.8","41.4","47.6","35.1","9018","270",,,"315",,,"23.0",,,"42.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-02",,"0","11","7","3","1","0","15","1","0","7","2","1.8","0.83","65","3512","2.33",,"1.8","39.7","48.5","31.0","9705","310",,,"315",,,"23.9",,,"42.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-03",,"4","10","5","3","1","0","9","0","0","13","3","3.1","1.05","85","4133","3.64",,"3.1","45.1","54.2","35.9","13935","280",,,"45",,,"21.9",,,"34.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-04",,"28","13","11","1","0","0","0","0","2","33","1","0.6","1.47","91","4503","5.12",,"0.6","53.5","62.3","44.6","13846","50",,,"45",,,"25.1",,,"39.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-05",,"35","12","10","0","0","0","0","0","0","44","0","0.0","2.40","83","4659","9.09",,"0.0","60.2","68.8","51.6","15574","50",,,"45",,,"23.0",,,"39.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-06",,"252","13","8","0","0","0","0","0","0","50","0","0.0","0.74","89","4663","2.50",,"0.0","72.1","81.4","62.8","16853","300",,,"360",,,"17.0",,,"41.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-07",,"621","9","8","0","0","0","0","0","6","57","0","0.0","1.13","95","4","3.51",,"0.0","76.7","84.7","68.8","12776","270",,,"225",,,"17.0",,,"25.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-08",,"941","15","10","0","0","0","0","0","4","58","0","0.0","4.64","93","7","12.36",,"0.0","75.3","83.5","67.0","13457","50",,,"225",,,"21.0",,,"35.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-09",,"1077","8","7","0","0","0","0","0","0","44","0","0.0","1.03","89","68","2.24",,"0.0","67.5","75.6","59.4","12259","60",,,"45",,,"17.9",,,"26.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-10",,"1153","10","8","0","0","0","0","0","0","35","0","0.0","2.53","84","241","6.38",,"0.0","61.9","69.5","54.2","12746","170",,,"180",,,"19.9",,,"41.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-11",,"1156","6","6","0","0","0","2","0","0","30","0","0.0","1.70","78","684","2.82",,"0.0","50.3","58.3","42.4","11378","280",,,"270",,,"25.1",,,"46.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-12",,"1156","12","10","3","1","0","11","2","0","21","7","6.6","1.21","66","1379","5.58",,"7.2","42.6","49.7","35.5","7066","290",,,"315",,,"23.9",,,"41.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-01",,"0","8","7","5","2","0","20","3","0","10","4","5.7","0.85","55","2313","3.38",,"8.4","34.9","41.2","28.5","10885","280",,,"270",,,"21.0",,,"38.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-02",,"0","11","6","3","1","0","14","2","0","14","9","8.4","0.53","70","3015","1.93",,"9.1","39.9","47.6","32.3","10289","280",,,"315",,,"23.0",,,"40.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-03",,"0","16","10","1","0","0","7","0","0","24","1","0.2","2.17","77","3647","5.16",,"0.2","44.6","52.1","37.1","11233","60",,,"270",,,"23.9",,,"39.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-04",,"37","11","5","0","0","0","0","0","1","36","0","0.0","2.28","90","3965","3.68",,"0.0","55.7","64.4","46.9","12049","260",,,"270",,,"19.9",,,"36.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-05",,"216","7","5","0","0","0","0","0","5","47","0","0.0","1.39","93","4029","3.11",,"0.0","68.7","78.9","58.5","19145","350",,,"270",,,"19.9",,,"33.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06",,"491","11","6","0","0","0","0","0","9","53","0","0.0","1.80","97","4032","4.16",,"0.0","74.1","84.4","63.7","18168","240",,,"315",,,"17.9",,,"28.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07",,"885","11","8","0","0","0","0","0","12","63","0","0.0","1.85","102","0","4.57",,"0.0","77.7","87.1","68.3","15810","350",,,"270",,,"19.9",,,"31.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-08",,"1260","9","5","0","0","0","0","0","10","62","0","0.0","3.00","94","0","7.14",,"0.0","77.1","86.0","68.2","17671","350",,,"315",,,"17.0",,,"33.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-09",,"1398","8","8","0","0","0","0","0","2","44","0","0.0","1.97","93","65","3.71",,"0.0","67.4","76.4","58.5","16300","320",,,"45",,,"17.0",,,"32.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-10",,"1421","5","5","0","0","0","0","0","0","38","0","0.0","0.76","80","293","2.13",,"0.0","58.4","66.9","49.9","12435","200",,,"180",,,"25.1",,,"38.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-11",,"1421","6","4","0","0","0","2","0","0","29","0","0.0","1.13","74","795","1.96",,"0.0","48.3","55.1","41.4","7090","280",,,"270",,,"21.0",,,"35.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-12",,"1421","12","9","1","0","0","15","1","0","13","1","0.5","1.25","66","1583","4.26",,"0.7","39.6","46.3","32.8","8739","360",,,"270",,,"21.0",,,"35.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01",,"0","8","5","2","1","0","19","5","0","11","1","1.3","0.50","62","2491","1.69",,"1.5","35.7","42.5","28.9","9112","60",,,"45",,,"25.1",,,"42.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02",,"0","10","5","1","1","0","15","3","0","14","1","1.0","0.84","64","3322","1.87",,"1.0","36.4","43.2","29.5","8620","270",,,"315",,,"21.0",,,"40.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03",,"0","11","8","5","2","0","16","0","0","17","6","6.2","0.99","64","4097","4.08",,"9.4","40.0","47.8","32.2","12344","300",,,"225",,,"25.9",,,"43.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04",,"4","12","6","0","0","0","1","0","0","31","0","0.0","0.35","81","4536","1.76",,"0.0","50.5","58.8","42.2","12515","190",,,"45",,,"19.9",,,"31.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05",,"47","11","6","0","0","0","0","0","2","40","0","0.0","1.99","93","4704","4.02",,"0.0","61.0","70.8","51.2","17373","20",,,"45",,,"23.0",,,"34.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06",,"216","7","6","0","0","0","0","0","0","52","0","0.0","2.80","87","4716","4.77",,"0.0","70.2","79.2","61.3","19449","40",,,"270",,,"17.0",,,"26.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07",,"501","16","10","0","0","0","0","0","4","59","0","0.0","0.90","93","1","4.49",,"0.0","74.2","82.5","65.9","17501","50",,,"360",,,"17.0",,,"23.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-08",,"749","11","8","0","0","0","0","0","3","57","0","0.0","1.52","91","4","3.49",,"0.0","72.9","81.4","64.3","15052","50",,,"180",,,"21.0",,,"32.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-09",,"871","11","6","0","0","0","0","0","0","44","0","0.0","1.61","86","60","4.89",,"0.0","67.2","74.8","59.6","12240","50",,,"45",,,"19.9",,,"28.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-10",,"879","8","3","0","0","0","0","0","0","34","0","0.0","0.43","78","393","1.16",,"0.0","54.5","62.5","46.5","12393","180",,,"180",,,"23.0",,,"38.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-11",,"879","10","8","0","0","0","5","0","0","29","0","0.0","2.18","71","948","5.65",,"0.0","46.5","52.5","40.5","7982","280",,,"135",,,"23.9",,,"32.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-12",,"879","13","9","0","0","0","13","1","0","17","0","0.4","2.41","61","1789","5.51",,"0.4","37.8","43.8","32.0","7660","50",,,"45",,,"38.9",,,"64.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1993-01",,"0","10","7","1","1","0","21","1","0","21","1","1.1","1.42","64","2678","3.44",,"1.5","36.3","42.6","30.1","8642","300",,,"315",,,"23.0",,,"39.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1993-02",,"0","7","5","7","4","0","27","5","0","7","3","4.3","1.11","56","3637","2.81",,"10.7","30.8","39.1","22.4","11515","50",,,"45",,,"21.9",,,"32.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1993-03",,"0","11","9","9","1","0","14","1","0","13","8","10.2","2.37","68","4423","6.64",,"11.9","39.6","46.7","32.6","11206","60",,,"45",,,"51.0",,,"62.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1993-04",,"0","9","6","0","0","0","0","0","0","35","0","0.0","1.89","79","4776","4.28",,"0.0","53.3","62.5","44.0","12201","40",,,"315",,,"21.9",,,"36.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1993-05",,"79","7","3","0","0","0","0","0","1","46","0","0.0","0.90","92","4835","1.56",,"0.0","65.6","75.5","55.8","16802","290",,,"315",,,"17.9",,,"32.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1993-06",,"340","7","5","0","0","0","0","0","5","51","0","0.0","0.50","95","4849","1.49",,"0.0","73.3","83.2","63.3","18712","360",,,"180",,,"17.0",,,"34.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1993-07",,"809","7","5","0","0","0","0","0","20","65","0","0.0","0.76","102","0","1.70",,"0.0","80.1","90.2","70.1","21423","280",,,"45",,,"15.0",,,"34.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1993-08",,"1187","11","8","0","0","0","0","0","10","60","0","0.0","1.85","96","0","5.41",,"0.0","77.2","86.0","68.4","17164","60",,,"270",,,"17.0",,,"30.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1993-09",,"1323","15","12","0","0","0","0","0","3","44","0","0.0","1.42","95","68","5.26",,"0.0","67.3","74.8","59.7","11597","200",,,"315",,,"17.0",,,"30.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1993-10",,"1325","11","7","0","0","0","0","0","0","38","0","0.0","0.97","78","351","4.54",,"0.0","55.9","63.5","48.4","12787","50",,,"45",,,"23.9",,,"36.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1993-11",,"1329","6","2","0","0","0","3","0","0","25","0","0.0","1.45","80","841","2.20",,"0.0","48.8","56.6","41.0","10606","330",,,"270",,,"23.0",,,"38.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1993-12",,"1329","11","7","5","2","0","15","5","0","10","4","3.7","1.65","62","1699","4.95",,"6.9","37.3","43.5","31.1","8527","290",,,"270",,,"23.9",,,"40.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1994-01",,"0","11","9","30","4","3","29","15","0","-2","7","4.5","1.87","55","2922","5.62",,"12.0","25.5","33.2","17.9","7654","160",,,"45",,,"23.0",,,"51.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1994-02",,"0","9","6","26","5","0","24","10","0","7","22","12.8","1.09","62","3886","3.44",,"26.4","30.6","37.9","23.2","10884","60",,,"45",,,"21.0",,,"40.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1994-03",,"0","14","12","10","3","0","13","1","0","21","7","4.0","1.62","71","4641","6.32",,"8.1","40.7","48.0","33.3","11393","60",,,"90",,,"29.1",,,"57.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1994-04",,"6","10","7","0","0","0","0","0","0","34","0","0.0","0.51","84","4928","2.43",,"0.0","55.6","65.2","46.0","15262","290",,,"270",,,"21.0",,,"39.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1994-05",,"54","13","10","0","0","0","0","0","1","44","0","0.0","0.82","91","5077","4.25",,"0.0","61.8","72.4","51.2","18539","280",,,"270",,,"23.0",,,"36.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1994-06",,"360","12","5","0","0","0","0","0","7","54","0","0.0","0.98","98","5077","3.21",,"0.0","75.2","84.7","65.7","18127","170",,,"225",,,"16.1",,,"30.0",
